Date,Open,High,Low,Close,Volume,Adj Close
2012-03-19,598.37,601.76996,589.0499900000001,601.09998,225309000,80.99879
2012-03-20,599.51001,606.89996,591.47998,605.9599599999999,204165500,81.65366999999999
2012-03-21,602.73999,609.65002,601.40997,602.5,161010500,81.18743
2012-03-22,597.77997,604.5,595.52997,599.34003,155967700,80.76163000000001
2012-03-23,600.48999,601.7999900000001,594.40002,596.0499900000001,107622200,80.31829
2012-03-26,599.7900400000001,607.14996,595.26001,606.98004,148935500,81.79111999999999
2012-03-27,606.17993,616.28003,606.06,614.48004,151782400,82.80175
2012-03-28,618.38,621.4500099999999,610.31,617.62,163865100,83.22487
2012-03-29,612.78003,616.56,607.22998,609.86005,152059600,82.17921
2012-03-30,608.76996,610.5600599999999,597.94,599.5499900000001,182759500,80.78992
2012-04-02,601.8299599999999,618.77002,600.38,618.62994,149587900,83.36095999999999
2012-04-03,627.30005,632.2099599999999,622.51001,629.32007,208639900,84.80145999999999
2012-04-04,624.35004,625.85999,617.0,624.31,143245200,84.12635
2012-04-05,626.97998,634.65997,623.39996,633.6799900000001,160324500,85.38896
2012-04-09,626.13,639.83997,625.2999900000001,636.22998,149384200,85.73258
2012-04-10,639.9299900000001,644.0,626.0,628.4399400000001,222431300,84.68287
2012-04-11,636.19995,636.87,623.33997,626.19995,174153700,84.38103000000001
2012-04-12,625.0,631.33002,620.5,622.76996,153584200,83.91883
2012-04-13,624.10999,624.7000099999999,603.51001,605.23004,214911200,81.55530999999999
2012-04-16,610.06,610.28003,578.25,580.12994,262696700,78.17305
2012-04-17,578.94,610.0,571.91003,609.7000099999999,256382000,82.15764
2012-04-18,613.72003,620.25,602.71002,608.33997,238632800,81.97437
2012-04-19,600.21997,604.72998,584.52002,587.44,208679800,79.15808
2012-04-20,591.38,594.62,570.41998,572.97998,257746300,77.20959
2012-04-23,570.60999,576.6700400000001,556.62,571.7000099999999,241632300,77.03711
2012-04-24,562.61005,567.69,555.0,560.28003,269037300,75.49825
2012-04-25,615.64001,618.0,606.0,610.0,226444400,82.19807
2012-04-26,614.27002,614.69,602.13,607.70007,134017100,81.88815
2012-04-27,605.06995,606.17993,600.5,603.0,101680600,81.25480999999999
2012-04-30,597.7999900000001,598.39996,583.0,583.97998,126536200,78.69185
2012-05-01,584.89996,596.76001,581.23004,582.13,152749800,78.44256
2012-05-02,580.24005,587.40002,578.86005,585.98004,106847300,78.96136
2012-05-03,590.5,591.39996,580.2999900000001,581.8200099999999,97637400,78.40079
2012-05-04,577.08002,578.36005,565.16998,565.25,132498100,76.16796
2012-05-07,561.5,572.77002,561.22998,569.47998,115029600,76.73796
2012-05-08,569.5799599999999,571.5,558.72998,568.1799900000001,124313000,76.56278
2012-05-09,563.7000099999999,573.97998,560.84998,569.18005,120176000,76.69753
2012-05-10,574.58002,575.88,568.44,570.52002,83300000,76.87810999999999
2012-05-11,565.0,574.46997,564.34998,566.71002,99886500,76.3647
2012-05-14,562.5700099999999,567.51001,557.59998,558.21997,88156600,75.22066
2012-05-15,561.44995,563.21997,551.75,553.1700400000001,119084000,74.54018
2012-05-16,554.0499900000001,556.88995,541.03998,546.08002,140224000,73.58479
2012-05-17,545.31,547.5,530.12,530.12,179305000,71.43417
2012-05-18,533.9599599999999,543.40997,522.17993,530.38,183073100,71.46919
2012-05-21,534.5,561.5400400000001,534.05005,561.28003,157776500,75.633
2012-05-22,569.55005,573.88,552.58002,556.96997,173717600,75.05221999999999
2012-05-23,557.5,572.7999900000001,553.23004,570.56,146224400,76.88348
2012-05-24,575.87,576.5,561.22998,565.3200099999999,124057500,76.1774
2012-05-25,564.58997,565.84998,558.47003,562.28998,82126800,75.7691
2012-05-29,570.89996,574.0,565.31,572.27002,95127200,77.11391
2012-05-30,569.20007,579.98999,566.56,579.16998,132357400,78.04369
2012-05-31,580.73999,581.5,571.4599599999999,577.73004,122918600,77.84966
2012-06-01,569.15997,572.64996,560.52002,560.99005,130246900,75.59393
2012-06-04,561.5,567.5,548.5,564.2900400000001,139248900,76.0386
2012-06-05,561.27002,566.47003,558.33002,562.83002,97053600,75.84187
2012-06-06,567.77002,573.84998,565.5,571.4599599999999,100363900,77.00476
2012-06-07,577.2900400000001,577.3200099999999,570.5,571.72003,94941700,77.03981
2012-06-08,571.59998,580.58002,569.0,580.32007,86879100,78.19866
2012-06-11,587.71997,588.5,570.63,571.16998,147816200,76.96568
2012-06-12,574.4599599999999,576.62006,566.69995,576.15997,108845100,77.63809
2012-06-13,574.52002,578.47998,570.38,572.15997,73395000,77.09908
2012-06-14,571.23999,573.5,567.26001,571.52997,86393300,77.0142
2012-06-15,571.0,574.62,569.55005,574.13,83813800,77.36455
2012-06-18,570.9599599999999,587.89001,570.37,585.78003,110103000,78.9344
2012-06-19,583.40002,590.0,583.10004,587.40997,90351100,79.15404000000001
2012-06-20,588.2099599999999,589.25,580.7999900000001,585.73999,89735800,78.92900999999999
2012-06-21,585.44006,588.22003,577.44,577.6700400000001,81587800,77.84158000000001
2012-06-22,579.0400400000001,582.19,575.41998,582.09998,71117900,78.43851
2012-06-25,577.2999900000001,579.7999900000001,570.37,570.76996,76095600,76.91178000000001
2012-06-26,571.3299599999999,574.48999,567.33002,572.02997,69134100,77.08157
2012-06-27,575.0,576.74005,571.91998,574.5,50749300,77.41441
2012-06-28,571.66998,574.0,565.60999,569.05005,70709100,76.68002
2012-06-29,578.0,584.0,574.25,584.0,105375200,78.69454
2012-07-02,584.73004,593.47003,583.59998,592.52002,100023000,79.84262
2012-07-03,594.88,600.0,594.0,599.40997,60428200,80.77105
2012-07-05,600.56,614.34003,599.65002,609.94006,121095800,82.18999000000001
2012-07-06,607.08997,608.44,601.58002,605.88,104732600,81.6429
2012-07-09,605.2999900000001,613.89996,604.10999,613.89001,94851400,82.72224
2012-07-10,617.97003,619.87,605.3100599999999,608.2099599999999,127989400,81.95685999999999
2012-07-11,606.12,607.65997,597.21997,604.42993,117330500,81.4475
2012-07-12,600.23999,603.46997,592.6799900000001,598.89996,107010400,80.70232
2012-07-13,602.94995,607.19,600.0,604.97003,77856800,81.52028
2012-07-16,605.12,611.62006,605.02002,606.91003,75315100,81.78168000000001
2012-07-17,610.78992,611.5,603.15002,606.94,73406200,81.78573
2012-07-18,606.58997,608.33997,603.5600599999999,606.25995,63175000,81.69409
2012-07-19,611.27997,615.34998,606.0,614.3200099999999,109215400,82.78019
2012-07-20,613.02997,614.4399400000001,603.7000099999999,604.2999900000001,99367800,81.42999
2012-07-23,594.40002,605.89996,587.71002,603.83002,121993900,81.36665
2012-07-24,607.38,609.67993,598.51001,600.91998,141283100,80.97453
2012-07-25,574.4599599999999,580.7999900000001,570.0,574.97003,219328200,77.47775
2012-07-26,579.76001,580.40002,570.36005,574.87994,101658200,77.46561
2012-07-27,575.01001,585.83002,571.58997,585.16003,100984100,78.85086
2012-07-30,590.91998,599.44006,587.8200099999999,595.03003,94785600,80.18085
2012-07-31,603.22998,611.69995,602.72003,610.76001,115581900,82.30048000000001
2012-08-01,615.90997,616.39996,603.0,606.81,96125400,81.76821
2012-08-02,602.84003,610.69,600.25,607.78998,83039600,81.90026
2012-08-03,613.63,617.98004,611.55994,615.69995,86230200,82.96614
2012-08-06,617.2900400000001,624.87,615.26001,622.54993,75525800,83.88918000000001
2012-08-07,622.76996,625.0,618.03998,620.91003,72611700,83.6682
2012-08-08,619.39001,623.87994,617.09998,619.85999,61176500,83.52671
2012-08-09,617.85004,621.72998,617.7999900000001,620.72998,55410600,84.00307
2012-08-10,618.7099599999999,621.76001,618.69995,621.70007,48734700,84.13435
2012-08-13,623.38995,630.0,623.25,630.0,69708100,85.25758
2012-08-14,631.87,638.61005,630.2099599999999,631.69,85042300,85.48628000000001
2012-08-15,631.29993,634.0,627.75,630.8299599999999,64335600,85.3699
2012-08-16,631.21002,636.76001,630.5,636.33997,63633500,86.11556
2012-08-17,640.0,648.19,638.81,648.10999,110690300,87.70839000000001
2012-08-20,650.00995,665.15002,649.90002,665.15002,153346200,90.01441
2012-08-21,670.8200099999999,674.88,650.33002,656.0600599999999,203179900,88.78426
2012-08-22,654.41998,669.0,648.10999,668.87,141330700,90.51783
2012-08-23,666.10999,669.89996,661.14996,662.63,105032200,89.67338000000001
2012-08-24,659.51001,669.47998,655.5499900000001,663.21997,109335100,89.75322
2012-08-27,679.99005,680.87,673.5400400000001,675.6799900000001,106752100,91.43942
2012-08-28,674.97998,676.09998,670.66998,674.7999900000001,66854200,91.32034
2012-08-29,675.25,677.66998,672.59998,673.46997,50701700,91.14035
2012-08-30,670.63995,671.54993,662.85004,663.87,75674900,89.84119
2012-08-31,667.25,668.60004,657.25,665.23999,84580300,90.02659
2012-09-04,665.75995,675.14001,664.5,674.97003,91973000,91.34335
2012-09-05,675.5700099999999,676.34998,669.59998,670.22998,84093800,90.70187
2012-09-06,673.16998,678.28998,670.7999900000001,676.27002,97799100,91.51926999999999
2012-09-07,678.05005,682.47998,675.76996,680.44,82416600,92.0836
2012-09-10,680.44995,683.2900400000001,662.09998,662.73999,121999500,89.68826
2012-09-11,665.10999,670.09998,656.5,660.59003,125995800,89.39731
2012-09-12,666.85004,669.89996,656.0,669.7900400000001,178058300,90.64234
2012-09-13,677.37,685.5,674.77002,682.97998,149590000,92.42733
2012-09-14,689.9599599999999,696.97998,687.88995,691.28003,150118500,93.55057
2012-09-17,699.34998,699.7999900000001,694.61005,699.77997,99507800,94.70085999999999
2012-09-18,699.88,702.33002,696.41998,701.91003,93375800,94.98912
2012-09-19,700.26001,703.98999,699.56995,702.10004,81718700,95.01483
2012-09-20,699.15997,700.06,693.62,698.70007,84142100,94.55471999999999
2012-09-21,702.41003,705.0700099999999,699.35999,700.09003,142897300,94.74283
2012-09-24,686.86005,695.12,683.0,690.7900400000001,159941600,93.48425999999999
2012-09-25,688.26001,692.77997,673.0,673.5400400000001,129697400,91.14983000000001
2012-09-26,668.73999,672.69,661.19995,665.1799900000001,144125800,90.01846
2012-09-27,664.28998,682.16998,660.34998,681.3200099999999,148522500,92.20268
2012-09-28,678.75,681.10999,666.75,667.10004,133777700,90.27831
2012-10-01,671.15997,676.75,656.5,659.39001,135898700,89.23491
2012-10-02,661.81,666.35004,650.64996,661.3100599999999,156998100,89.49474000000001
2012-10-03,664.86005,671.86005,662.63,671.4500099999999,106070300,90.86699
2012-10-04,671.25,674.25,665.5499900000001,666.7999900000001,92681400,90.2377
2012-10-05,665.2000099999999,666.0,651.28003,652.58997,148501500,88.31466999999999
2012-10-08,646.88,647.56,636.11005,638.16998,159498500,86.36321
2012-10-09,638.64996,640.48999,623.5499900000001,635.84998,209649300,86.04925
2012-10-10,639.74005,644.97998,637.0,640.90997,127589000,86.73402
2012-10-11,646.5,647.19995,628.09998,628.09998,136520300,85.00045
2012-10-12,629.56,635.38,625.2999900000001,629.71002,115003700,85.21833000000001
2012-10-15,632.34998,635.13,623.84998,634.76001,108125500,85.90174
2012-10-16,635.37,650.2999900000001,631.0,649.78998,137442900,87.93575
2012-10-17,648.87,652.78992,644.0,644.60999,97259400,87.23474
2012-10-18,639.59003,642.0600599999999,630.0,632.63995,119156100,85.61484
2012-10-19,631.0499900000001,631.77002,609.62,609.84003,186021500,82.52934
2012-10-22,612.41998,635.38,610.76001,634.02997,136682700,85.80295
2012-10-23,631.0,633.89996,611.69995,613.36005,176786400,83.0057
2012-10-24,621.4399400000001,626.5499900000001,610.64001,616.8299599999999,139631800,83.47528
2012-10-25,620.0,622.0,605.5499900000001,609.53998,164081400,82.48873
2012-10-26,609.43005,614.0,591.0,604.0,254608200,81.73901
2012-10-31,594.88,601.96008,587.69995,595.31995,127500800,80.56435
2012-11-01,598.21997,603.0,594.1700400000001,596.5400400000001,90324500,80.72945
2012-11-02,595.88995,596.9500099999999,574.75,576.7999900000001,149843400,78.05805
2012-11-05,583.52002,587.76996,577.60004,584.62,132283900,79.11633
2012-11-06,590.22998,590.74005,580.09003,582.85004,93729300,78.87679
2012-11-07,573.83997,574.53998,555.75,558.0,198412200,75.85876
2012-11-08,560.63,562.22998,535.2900400000001,537.75,264036500,73.10580999999999
2012-11-09,540.41998,554.88,533.71997,547.06,232478400,74.37148
2012-11-12,554.15002,554.5,538.64996,542.83002,128950500,73.79642
2012-11-13,538.90997,550.47998,536.36005,542.89996,133237300,73.80594
2012-11-14,545.5,547.44995,536.17993,536.88,119292600,72.98754
2012-11-15,537.53003,539.5,522.62,525.62,197477700,71.45676
2012-11-16,525.2000099999999,530.0,505.75,527.6799900000001,316723400,71.73682
2012-11-19,540.71008,567.5,539.87994,565.72998,205829400,76.90963
2012-11-20,571.91003,571.94995,554.5799599999999,560.90997,160688500,76.25435999999999
2012-11-21,564.25,567.37,556.60004,561.7000099999999,93250500,76.36176
2012-11-23,567.1700400000001,572.0,562.59998,571.5,68206600,77.69405
2012-11-26,575.90002,590.0,573.71002,589.52997,157644900,80.14517
2012-11-27,589.5499900000001,590.41998,580.09998,584.78003,133332500,79.49943
2012-11-28,577.26996,585.79993,572.26001,582.9399400000001,130216100,79.24928
2012-11-29,590.21997,594.25,585.25,589.36005,128674700,80.12207
2012-11-30,586.78998,588.39996,582.6799900000001,585.27997,97829900,79.5674
2012-12-03,593.64996,594.59003,585.5,586.19,91070000,79.69112
2012-12-04,581.80005,581.80005,572.13,575.85004,139267100,78.28542
2012-12-05,568.91003,569.25,538.76996,538.7900400000001,261159500,73.2472
2012-12-06,528.94,553.31,518.63,547.23999,294303100,74.39595
2012-12-07,553.39996,555.20007,530.0,533.25,196760200,72.49405
2012-12-10,525.0,538.51001,521.58002,529.81995,157621100,72.02775
2012-12-11,539.77002,549.56,537.37,541.39001,148086400,73.60065999999999
2012-12-12,547.77002,548.0,536.27002,539.0,121786000,73.27575
2012-12-13,531.15002,537.63995,525.80005,529.69,156314900,72.01007
2012-12-14,514.75,518.13,505.57995999999997,509.78997999999996,252394800,69.30471999999999
2012-12-17,508.93005,520.0,501.23000999999994,518.8299599999999,189401800,70.53368
2012-12-18,525.0,534.90002,520.25,533.90002,156421300,72.58242
2012-12-19,531.47003,533.7000099999999,525.5,526.31,112342300,71.55058000000001
2012-12-20,530.0,530.2000099999999,518.87994,521.73004,120422400,70.92793
2012-12-21,512.46997,519.66998,510.24005,519.33002,149067100,70.60166
2012-12-24,520.34998,524.25,518.71002,520.16998,43938300,70.71585
2012-12-26,519.0,519.46002,511.12,513.0,75609100,69.74110999999999
2012-12-27,513.5400400000001,516.25,504.66003,515.06,113780100,70.02116
2012-12-28,510.28997999999996,514.47998,508.12,509.58997,88569600,69.27753
